title,author,pub
Ross T. Christensen papers.,"Christensen, Ross T. 1918-",1939-1989
"Surgery speaks to China the experiences of a medical missionary to China in peace and in war,","Adolph, Paul Ernest, 1901-","Philadelphia, Toronto, China inland mission, 1945"
Diaries.,"Pinniger, Stewart.",1943-1944
"Extracts from the diaries of Clifford Hartley for the years 1939, 1940 & 1941, Burnley, & Wigan, Lancs, England.    Corp","Hartley, Clifford, (1903- )","[S.l. : C. Hartley,  1942-1983?"
Priest-workman in Germany tr. by Rosemary Sheed.,"Perrin, Henri, 1914-1954.; Sheed, Rosemary,","[New York] Sheed & Ward, 1948"
"Robbert van Santen survivor testimony, 1940-1946, 1995.","Santen, Robbert van, 1926-",1940-1995
We landed at dawn : y A.B. Austin.,"Austin, Alexander Berry.","Sydney : Angus & Robertson, 1943"
"Offensive actions in the desert. (Example : 168th Infantry, Sened Station, Tunisia, February 1943) /","Biglione, Normand J. CPT.",1943
Out of the shadows.,"DeNorrisa, Francis.","Benton Harbor, Mich. : City of David, Mary Purnell, Trustee, 1945"
"""Surprise attack"" and ""Advance in the South Pacific""","Chislett, Lin T.",1940s-1970s
Papers.,"Beilby, Richard, 1918-",1940-1941
Air Drop of a Long Range Penetration Unit /,"Niland, William H.",1948
"Report on England, November, 1940 /","Ingersoll, Ralph, 1900-","London : John Lane The Bodley Head, 1940"
"Report on England, November, 1940","Ingersoll, Ralph, (1900- )","New York : Simon and Schuster, 1940"
"Report on England, November, 1940.","Ingersoll, Ralph, 1900-","London : Right Book Club, 1941"
"Operations of Company B, 3 63rd Infantry (91st Infantry Division) intheattack of Mt. Monticelli, Italy, 14-18 September 1944 (North Apennines Campaign) /","Inman, Lloyd J., CPT.",1944
"Operations of Company L, 26th Infantry (1st Infantry Division) at Ste Anne, France, 8-9 June 1944 (Normandy Campaign) /","Billings, Linwood W., CPT.",1949
"Diaries, 1941-1945.","Iadarola, Al.",1941-1945
Italy in the Second World War memories and documents.,"Badoglio, Pietro, 1871-1956.; Currey, Muriel Innes.","London, New York, Oxford Univ. Press,  1948-1983?"
"Memoirs, 1943-1946.","Reed, William.",1943
"War history, 1941-1984.","East, Franklin T., 1916-",1941-1984
Reporting to remember; unforgettable stories and pictures of world war II by correspondents of the Associated Press.    Corp,Associated Press.,"[New York, 1945"
"Papers, ca. 1944-2001.","Fossum, Robert Wallace, 1918-1998.; Fossum, Crystal B.",1944-2001
"Dr. William Sutton Collection, 1943-1946.","Sutton, William Alfred, 1915-",1943-1946
"Douglas, Norman, Diaries.","Douglas, Norman, 1868-1952.",1944-1945
"Operations of the 1st Squadron, 5th Cavalry (1st Cavalry Division, dismounted) in the vicinity of Hill 260, Los Negros, the Admiralty Islands, 14-24 March 1944(Bismark Archipelago Campaign) /","Irby, Fred B., MAJ.",1944
Partisan picture,"Davidson, Basil, 1914-2010.","Bedford [Eng.] Bedford Books, 1946"
Partisan picture,"Davidson, Basil",Bedford Bedford Books Ltd. 1946
"The Infantry - the 100th Infantry Division - Franklin Gurley papers, 1943-1956.    Publication:    1943-1956   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Infantry - the 100th Infantry Division - Franklin Gurley papers, 1943-1956.    Publication:    1943-1956   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1943-1956
Partisan picture,"Davidson, Basil",Bedford Bedford Books Ltd. 1946
"The Infantry - the 100th Infantry Division - Franklin Gurley papers, 1943-1956.    Publication:    1943-1956   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Infantry - the 100th Infantry Division - Franklin Gurley papers, 1943-1956.    Publication:    1943-1956   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1943-1956
I attacked Pearl Harbor,"Sakamaki, Kazuo (1918-1999). Auteur.; Matsumoto, Toru; Nara, Tsutae.","New York : Association Press,  1949, 1949"
"Valour without frontier; outstanding stories of heroes of the United nations based on material supplied by the Allied governments, with 18 full-page illustrations.","Warman, Erik, 1904-; Moiseiwitsch, Maurice,","London, Argus Press 1943"
Flight to everywhere : [On the Transport Command of the U S army Air Forces. With illustrations] /,"West, Levon, 1900-1968.","New York, London : Whittlesey house:, Mc-Graw-Hill book company, inc, 1944"
Flight to everywhere /,"West, Levon, 1900-1968.","New York ; London : Whittlesey House, McGraw-Hill Book Co., 1944"
Flight to everywhere : (picture journey over 32.000 miles of Air Transport Command Routes) /,"West, Levon, 1900-1968.","New York ; London : Whittlesey House, McGraw-Hill Book Company, Inc, 1944"
Journey among warriors /,"Curie, Eve, 1904-","Garden City, New York : Doubleday, Doran and co., inc., 1943"
"Letters of Carlton J. Carmody, aviation cadet, to his father and mother /","Carmody, Carlton J.","[s.l. : s.n.,  1943-1976?"
The battle is the pay-off,"Ingersoll, Ralph",Washington Infantry Journal 1943
"The E. Carl Engelhart papers, 1950.","Engelhart, E. Carl.",1950
"Infantry 517th Parachute Regimental Combat Team papers, 1944-1984.    Corp","United States., Army., Parachute Combat Team, 517th.",1944-1984
Fighter pilot : a personal record of the campaign in France /,"Richey, Paul Henry Mills.","New York : C. Scribner's Sons, 1941"
Courage : a saga of the South Pacific /,"Hersey, John, 1914-1993.","Cambridge, Mass. : University Press, 1945"
"""I was an Eighth army soldier,"" /","Crawford, Robert John.; Dalgleish, John,","London : V. Gollancz, 1944"
'I was an Eighth Army soldier' : as narrated to John Dalgleish.,"Crawford, Robert John.; Dalgleish, John.","London : Gollancz, 1944"
"""I was an Eighth army soldier"" / by Robert John Crawford, as narrated to John Dalgleish.","Crawford, Robert John.; Dalgleish, John.","London : V. Gollancz, 1944"
"Mrs. Thomas C. Hayes collection, 1940-1949.","Hayes, Thomas C., Mrs, donor.",1940-1949
"The Charles W. Miller papers, 1940-1945.","Miller, Charles W.",1940-1945
Guest of an emperor,"Weedon, Martin. Auteur.","London : A. Barker, 1948"
Guest of an emperor,"Weedon, Martin. Auteur.","London : A. Barker, 1948"
My term with the R.A.N.,"Thomson, Max.",1942-1946
"Golden Fenn papers, circa 1941-2001.","Fenn, Golden Leroy, 1919-",1941-2001
Top secret,"Ingersoll, Ralph. Auteur.","New York : Harcourt, Brace and company, 1944"
Lands of Aladdin ; letters from a New Zealand soldier to a small son /,"Dyer, H. G.","Ilfracombe, [Somerset] : Arthur H. Stockwell, 1955"
"What a time : [account of an unnamed unit in the U.S. Army from shortly before Japan's surrender, Sept. 2, 1945 ]/","Martindale, Don.","[Madison, Wis.], 1946"
"William L. Shelton, Jr., papers, 1943-1945.","Shelton, William L., Jr.",1943-1945
"Harriet A. Allen papers, 1944-1945.","Allen, Harriet A.",1944-1945
They left the back door open a chronicle of the allied campaign in Sicily and Italy /,"Shapiro, L. S. B. (1908-1958) Auteur.","London : Jarrolds Ltd.,  1944-?"
With the foreign legion at Narvik /,"Lapie, Pierre O.","London, 1941"
They left the back door open; a chronicle of the Allied campaign in Sicily and Italy.,"Shapiro, Lionel S. B.",Toronto : Ryerson 1944
They left the back door open : a chronicle of the allied campaign in Sicily and Italy /,"Shapiro, Lionel S. B, 1908-","Toronto : Ryerson Press, 1944"
They left the back door open : a chronical of the allied campaign in Sicily and Italy.,"Shapiro, Lionel S. B., 1908-","London; New York [etc.] : Jarrolds Ltd., 1945"
People on our side /,"Snow, Edgar,","Cleveland, Ohio : World Publishing Company, 1945"
Faith under fire /,"Shaw, Russell.","Muncie, Ind. : Printed by Fowl Print. Co., 1944"
"With the American Red Cross in World War II, July 1943 to : [diary] /","Fay, Jean.",1943-1944
Tank-fighter team.,"Gerard, Robert M.","Washington, Infantry Journal, 1943"
People on our side,"Snow, Edgar (1905-1972). Auteur.","New York : Random house,  1944-?"
People on our side /,"Snow, Edgar, 1905-1972.","New York : Random house, 1944"
Popski's private army,"Peniakoff, Vladimir, 1897-1951.","New York, Crowell 1950"
"Papers, ca. 1944-2002.","Baumgartner, Ray N., 1917-",1944-2002
"Poor people, poor us = poveri gen', poveri noi /","Broad, John Evelyn.","Wellington : H. Tombs, 1946"
The glory of the 2/7th : extracts from letters /,"Savige, S. G.","Melbourne : P.E. Hambly, 1942"
"Operations of the 1st Battalion, 337th Infantry (85th Infantry Division) in the attack on Terracina, Italy, 21-24 May 44 (Rome-Arno Campaign) /","Aycock, Robert C., CPT.",1945
Escape to danger /,"Brickhill, Paul.; Norton, Conrad.","London : Faber and Faber,  1951, 1946"
"Memoir, 1908-1943.","Halliburton, Richard Lawson, 1906-",1943
The Mountains Wait. Illustrated by Rockwell Kent.,"Broch, Theodor.","Saint Paul, Webb,  1943, 1942"
Sojourn in Tobruk /,"Fearnside, G. H., 1917-","Sydney : Ure Smith pty. limited, 1947"
Journey to Chungking.,"Nelson, Daniel, 1902-","Minneapolis, Minn., Augsburg Pub. House 1945"
Fortress Tobruk,"Yindrich, Jan (1912-....) Auteur.; Birks, H. L..","London : Ernest Benn, 1951"
"Memoirs, 1944-1945.","Hansen, Lyle D.",1944
"Poor people, poor us = Poveri gen'-poveri noi /","Broad, John Evelyn.",1945
"My impressions of the Japanese attack on Pearl Harbor, Dec. 7, 1941 : 1941 Dec. 15-2001 Apr. 27 (bulk, 1941 Dec. 15-1942 Dec. 30).","Croft, William Crosswell.",1941-2001
"Operations of the 347th Field Artillery Battalion in support of the 363rd Infantry (91st Infantry Division) in the attack of the Gothic Line, 13-25 September 1944 (North Apennines Campaign) /","Brock, John A., MAJ.",1947
A Medical officer in Hong Kong /,"Crawford, J. N.","[Manitoba? : Manitoba Medical review, 1946"
"Papers, ca. 1942-2001.","Beebe, Fred G., 1920-",1942-2001
"Florence Jerrick correspondence, 1941-1946.","Jerrick, Florence.",1941-1946
"Questionnaire and photograph, ca. 1944-2001.","Banks, Richard T., 1925-",1944-2001
"Themes written by U. Va. first year English students, about the university and their experiences in World War II 1944-1947.    Publication:    1944-1947   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Themes written by U. Va. first year English students, about the university and their experiences in World War II 1944-1947.    Publication:    1944-1947   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1944-1947
"The Brereton diaries : the war in the air in the Pacific, Middle East, and Europe, 3 October 1941-8 May 1945 /","Brereton, Lewis H. (Lewis Hyde), 1890-1967.","New York : W. Morrow, 1946"
That day of Pearl Harbor.,"Fox, Barry.","[New York, 1943"
"The Brereton diaries the war in the air in the Pacific, Middle East and Europe, 3 October 1941-8 May 1945 /","Brereton, Lewis H. 1890-1967.","New York : W. Morrow and Company, 1946"
"Through Soviet Russia and Finnish campaign, 1940","Hooper, A. S.","London : Fr. Muller,  1944-?"
Anatahan /,"Maruyama, Michiro.","Tokyo ; New York : Phoenix Books, 1954"
"Papers of Franklin L. Gurley, 1943-1956.","Gurley, Franklin L.",1943-1956
"Papers, ca. 1942-1998.","Haupt, Floyd E., 1920-; Callander, Bruce.; Tri, Wilbur.",1942-1998
A prisoner's progress ...,"James, David, (1919- )","Edinburgh : Blackwood, 1947"
H.M.A.S. Mk. IV /,Australia.Royal Australian Navy.; Australian War Memorial.,"Canberra : Australian War Memorial for the Royal Australian Navy, 1943"
"Memoir and photograph, 1945-2001.","Marchant, LeGrande, 1924-",1945-2001
Hands across the caviar,"Thayer, Charles Wheeler (1910-1969). Auteur.","Philadelphia : Lippincott,  1952-?"
Westbound tanks.,"Polyakov, Aleksandr.","London, 1943"
Swiftly they struck : the story of No.4 Commando /,"McDougall, Murdoch C.","London : Odhams Press, 1954"
Pages from a World War II chaplain's diary /,"Walstad, C. E.","[s.l. : s.n.,  1946-2008?"
"First Army diary, World War II /","Slyvan, William.",1945
Out of the Burma night /,"Gribble, R. H.","Calcutta : Thacker, Spink, 1944"
[Lavern E. Farmer World War II collection],"Farmer, Lavern E., 1917-; Farmer, Roy C.; Farmer, Trella T.",1942-1945
"[Letter from] Lady Maitland [to] Lieutenant H. Maitland, 1942 August 15.",Maitland Lady -1950.,1942
"[Letter from] Miss Cook [to] H.L.C. Maitland, 1940 Oct. 6","Cook, Annie Chisholm.",1940
"[Diary of George Fortier, 1942-1946]","Fortier, George.",1946
"Kenneth I. Johnson papers, 1943-1945.","Johnson, Kenneth I.",1943-1945
[Lavern E. Farmer World War II collection],"Farmer, Lavern E., 1917-; Farmer, Roy C.; Farmer, Trella T.",1942-1945
"[Letter from] Lady Maitland [to] Lieutenant H. Maitland, 1942 August 15.",Maitland Lady -1950.,1942
"[Letter from] Miss Cook [to] H.L.C. Maitland, 1940 Oct. 6","Cook, Annie Chisholm.",1940
"[Diary of George Fortier, 1942-1946]","Fortier, George.",1946
"Kenneth I. Johnson papers, 1943-1945.","Johnson, Kenneth I.",1943-1945
"[Letter] 1943 September 16, written from somewhere in North Africa [to] friends /","Chambers, Estelle M.",1943
"Special studies.  Publication:  [S.l.] : General Headquarters, Far East Command, Military History Section, Japanese Research Section, 1950s   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Special studies.  Publication:  [S.l.] : General Headquarters, Far East Command, Military History Section, Japanese Research Section, 1950s   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[S.l.] : General Headquarters, Far East Command, Military History Section, Japanese Research Section, 1950s"
"U.S.S. President Hayes Association collection, 1941-2000 (bulk 1989-2000).    Corp",U.S.S. President Hayes Association.,1941-2000
"All quiet in Canada - and why; ""Cpl. Ray's"" pen-and camera pictures of the War (1939-1944) with verse comment and later poems.","Edelstein, Hyman, 1889-1957.",Ottawa Printed at Miller Print Shoppe 1944
The Serbs choose war,"Mitchell, Ruth.","Garden City, N.Y. Doubleday, Doran & Co., 1943"
"War below zero; the battle for Greenland,","Balchen, Bernt, 1899-1973.; Ford, Corey,; La Farge, Oliver,","Boston, Houghton Mifflin Co., 1944"
I saw Poland suffer,"A Polish doctor,; Alcuin,","[London] : L. Drummond, 1941"
"Charles M. McCall papers, 1942-1945.","McCall, Charles M.",1942-1945
Seven came through.,"Rickenbacker, Eddie, 1890-1973.","Garden City, N.Y. : Doubleday Doran, 1943"
The tired waves.,"Legge-Bourke, Henry, 1914-","Windsor, Eng., The Author, 1945"
